16,32,46,109,188,281,406,578,781,1031
15,94,250,578,1110,2016,3375,5281,7891,11406
47,281,985,2828,6750,14109,26829,47422,79110,126080
110,797,3969,14125,40219,98110,213253,424225,787074,1377536
188,2390,15906,70407,240722,686026,1704994,3819385,7869586,15144787
375,7250,63673,352630,1447912,4803884,13649718,34417698,78798528,166733879
