125,125,422,766,1032,2078,2547,3626,5782,6392
109,531,1658,3531,6891,13502,19972,34073,49354,70331
328,1656,6078,18161,41514,92587,199159,357877,600228,946626
625,5984,29410,103839,304373,740918,1617963,3139546,5806053,10164487
1328,17343,114711,513340,1750489,4999514,12522469,28164208,58373814,112541077
2656,51450,458765,2554699,10576693,35043307,100533804,253402932,559229483,1062492546
