40,72,256,450,612,1225,1536,2187,3500,3872
56,306,992,2125,4140,8085,12096,20007,29500,42471
200,981,3616,10900,24840,54096,104576,183141,301400,484242
308,3024,15168,52050,152496,374801,811648,1622187,3015400,5277294
676,9045,59568,265675,907488,2596902,6505664,14629653,30240800,58285458
1384,26658,237776,1323350,5488704,18237849,52113152,131627592,301945200,641125639
