28,99,192,450,684,1127,1600,2430,3200,4114
84,315,912,2175,4536,7644,12864,20088,28900,44891
160,945,3648,10725,25092,54390,101504,179982,304400,484484
384,2925,14496,52625,151596,373331,818624,1626318,3019700,5306697
664,8919,60000,264750,907884,2616453,6516864,14624145,30159900,58244560
1404,26703,237872,1329400,5468724,18297139,52105088,131630427,302042100,641024362
