50,110,145,250,443,661,1011,1429,1927,2469
50,193,571,1313,2610,4778,8227,12622,18889,27287
94,615,2303,6595,15723,33134,68367,143798,231659,361801
262,2300,11416,40567,116267,288220,624763,1249660,2286998,3497288
546,6899,46615,204087,694066,2003856,4824271,10979125,18914129,36282726
891,16875,149330,831341,3885503,13227445,34506691,85717312,191999154,403141211
