36,72,208,375,720,1127,1472,2349,3800,4598
68,297,928,2100,3852,7546,12864,18873,29800,45254
168,999,3536,10500,25056,53165,102528,183060,304300,480491
328,3087,14688,52925,153792,374948,816704,1633041,3027800,5291814
668,8928,59376,266975,907740,2616796,6528896,14640831,30191400,58309658
1352,26928,237632,1326300,5469552,18279107,52059008,131730057,301866900,640914978
