63,94,203,360,500,875,1578,1985,2801,3579
93,313,867,1844,4046,6715,11130,16778,28751,39442
140,1047,3703,10079,24689,53511,96519,174774,291620,469626
312,2844,14847,51278,147576,361122,788185,1595268,2882326,5050729
719,8530,56871,253483,867550,2492828,6216681,14014787,28902388,55600840
1312,26201,226859,1269600,5217343,17427892,50069882,125938109,288696744,592370933
