40,99,224,400,576,980,1792,2268,3200,4114
104,342,992,2100,4608,7595,12608,19278,31300,42350
148,1035,3808,10400,25308,55223,100736,181926,303100,479039
336,2943,15088,53050,152316,375536,811328,1627938,3001900,5281771
752,8838,59344,264575,905868,2609201,6505984,14631840,30186700,58211406
1360,27279,237088,1329900,5465592,18293807,52131840,131629374,302000800,640830762
