31,31,63,125,203,313,437,609,813,1078
15,110,266,594,1172,2094,3484,5485,8266,11937
47,281,1047,2969,7031,14751,28000,49610,82861,131627
109,859,4172,14829,42266,103001,224253,445975,827481,1446990
187,2532,16719,73985,253082,720589,1788620,4007794,8257404,15887454
391,7625,67032,370709,1521429,5049684,14345931,36138505,82721820,175069174
