12,36,80,150,252,392,576,810,1100,1452
28,117,336,775,1548,2793,4672,7371,11100,16093
60,360,1360,3900,9324,19600,37440,66420,111100,177144
124,1089,5456,19525,55980,137249,299584,597861,1111100,1948705
252,3276,21840,97650,335916,960792,2396736,5380830,11111100,21435876
508,9837,87376,488275,2015532,6725593,19173952,48427551,111111100,235794757
